Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2022-01-27,127.947509765625,131.56510157140477,127.87559438564548,130.2276601350221,31950000
2022-01-28,132.25787353515625,132.2633368035548,127.43176448871137,128.59613680815025,34362000
2022-01-31,134.19439697265625,134.3625173657848,131.1257647038749,133.06225920242,39986000
2022-02-01,136.51568603515625,136.66346669345492,133.2670388818161,136.466592286511,68644000
2022-02-02,146.78680419921875,150.30422616828662,144.32961959181026,150.0101630752151,123200000
2022-02-03,141.91705322265625,148.4480810526987,141.49603343553346,144.51112229924576,71518000
2022-02-04,142.118408203125,143.6874410729593,139.36317994593287,142.26867081780298,57998000
2022-02-07,138.05992126464844,143.06752872539496,137.76137862559767,143.06752872539496,54974000
2022-02-08,138.2563018798828,138.85237322389543,135.89085796988192,137.88685780823388,54284000
2022-02-09,140.43130493164062,141.3561711201522,139.03782352988043,139.80796270595044,40144000
2022-02-10,137.48370361328125,140.3247247602678,136.82614390542432,138.55833324032872,39330000
2022-02-11,133.1817626953125,138.01580259283259,132.30648944702975,137.46387619119915,39958000
2022-02-14,134.41506958007812,135.1827270188193,132.16417235989616,132.16417235989616,34302000
2022-02-15,135.48870849609375,136.97641281123626,134.70815708961888,136.4428132990332,26680000
2022-02-16,136.60891723632812,136.95405656109108,133.81797410147496,135.52635776433524,25022000
2022-02-17,131.4525604248047,135.98955606011734,131.3925552622797,135.12619300415574,38950000
2022-02-18,129.33404541015625,132.97099324127743,129.1292409403073,132.37292423632954,45620000
2022-02-22,128.74937438964844,131.09696037872362,127.17239674726402,128.77366398895006,44990000
2022-02-23,126.54212188720703,130.96853484878528,126.4821167334988,130.56933788926054,32786000
2022-02-24,131.60330200195312,131.90977476291786,123.92923223959937,123.92923223959937,54456000
2022-02-25,133.35731506347656,134.16265544616002,130.67150526556998,132.4572527893111,36406000
2022-02-28,133.9499053955078,134.6387009971114,131.5055996259116,131.95935360321266,38864000
2022-03-01,132.96255493164062,135.13857036774974,132.12647806196426,133.77285909543676,26496000
2022-03-02,133.46839904785156,134.15372912259033,131.9806947822643,133.52443917740345,23520000
2022-03-03,132.8018798828125,135.32105186734134,131.9350362852021,134.8950682854782,24604000
2022-03-04,130.82525634765625,132.75432044299723,129.26911720161542,131.83789846812218,30430000
2022-03-07,125.3425521850586,130.65514261832865,125.25973295853518,130.41017325885227,45112000
2022-03-08,126.06259155273438,130.17411000501144,124.64431332771989,125.21509629053482,40428000
2022-03-09,132.32632446289062,132.63924417090806,128.83567386884616,130.1741142565606,37026000
2022-03-10,131.34396362304688,132.17955633727135,129.83940035172492,130.19000303239358,27102000
2022-03-11,128.805908203125,132.69873673623212,128.56886893727994,132.39424653455924,31526000
2022-03-14,124.91854858398438,129.34000556632407,124.2480949884942,129.18231231398767,38812000
2022-03-15,128.13894653320312,128.79007444618782,124.68995111051669,125.93516041311607,30920000
2022-03-16,132.18797302246094,132.240032982956,127.67923236827228,129.66135482928354,35576000
2022-03-17,132.74188232421875,132.9814035170428,131.1014338034284,132.05753605900716,28264000
2022-03-18,135.00965881347656,135.12718720596732,131.17435293501333,132.3307953908697,44566000
2022-03-21,134.98583984375,135.92656630102422,132.99330550843302,135.04732810159504,26832000
2022-03-22,138.7214813232422,139.89379910609253,134.98586098558138,134.98586098558138,35496000
2022-03-23,137.14202880859375,138.4442694271566,136.70514886604158,137.56553055143635,25154000
2022-03-24,140.41152954101562,140.4581413727079,136.62135200854692,138.0589638071755,26396000
2022-03-25,140.5116729736328,140.87070507937713,138.59203769066454,140.7526772850465,24126000
2022-03-28,140.29595947265625,140.83847267217368,138.66542339972597,139.74550107592432,35050000
2022-03-29,141.33734130859375,142.61479282683288,140.87417414180615,141.4781907391212,34318000
2022-03-30,140.7749786376953,141.55056596107124,140.43925249315063,141.29220332405055,19884000
2022-03-31,137.92752075195312,140.9430935807132,137.88487396414888,140.88853656508715,37524000
2022-04-01,139.0016632080078,139.3195316638882,137.1737682495904,138.3564979945896,25942000
2022-04-04,141.79954528808594,142.53398429656113,139.16036224405133,139.2079728997419,25942000
2022-04-05,139.43856811523438,141.81838966408807,139.23178108005197,141.69789505239882,21418000
2022-04-06,135.4286651611328,138.21810996580516,134.40611087205892,137.61261036383607,32468000
2022-04-07,134.7746124267578,136.04015389622998,133.12721715505515,134.895107035721,26234000
2022-04-08,132.19491577148438,134.5578779659387,131.87554910979466,134.47208496943966,25142000
2022-04-11,127.76752471923828,131.0097256720132,127.61379647771936,130.74293347180281,36884000
2022-04-12,126.66758728027344,130.5212423290769,125.74967490379522,130.5212423290769,32710000
2022-04-13,128.82923889160156,129.26563457471275,126.69388743885823,126.9507670450841,27928000
2022-04-14,125.691162109375,129.4099304660489,125.56321417081908,129.4099304660489,31598000
2022-04-18,126.6299057006836,127.16150750964877,125.14765723721159,125.95895269585907,20808000
2022-04-19,128.94329833984375,129.26463241184499,125.95846151250545,126.64479041088664,26490000
2022-04-20,126.99041748046875,130.3218916355038,126.45485065417712,129.81904388797793,31696000
2022-04-21,123.79136657714844,129.0320490590413,123.50572537982224,128.1905088826277,36446000
2022-04-22,118.6548080444336,124.37404058160757,117.95013720142737,123.9753354789634,56884000
2022-04-25,122.06513214111328,122.26696285548644,117.53954013860086,118.1247001432462,46128000
2022-04-26,117.67740631103516,121.50576580824183,117.53954577935023,121.29203242122978,73054000
2022-04-27,113.35761260986328,116.28094605000119,111.81238510772637,113.53117356778168,91820000
2022-04-28,117.55094146728516,118.66870208583143,113.17956960106591,115.46071897101857,48884000
2022-04-29,113.17411041259766,116.95337579484945,112.88153042406998,115.77759257193108,42676000
2022-05-02,115.62734985351562,115.78851630049633,111.67699747496509,112.47539905815094,35534000
2022-05-03,116.37217712402344,117.47109620573961,115.08333000535104,115.4760799985851,24968000
2022-05-04,121.25880432128906,121.84743753057185,114.17236904181686,116.07217173392031,49916000
2022-05-05,115.55046844482422,120.04680658084364,114.06276441808895,119.21865224731681,45840000
2022-05-06,114.79769134521484,116.60773584446028,113.08088562376314,114.24030172909401,39710000
2022-05-09,111.58871459960938,114.13368219175439,111.08240126088768,112.32165521736495,40802000
2022-05-10,113.45728302001953,115.29708062521888,111.9750344564831,114.5606667108094,39900000
2022-05-11,112.67127227783203,115.41063248936665,112.30827513659509,112.30827513659509,37534000
2022-05-12,111.91899871826172,113.35810103264562,108.92424938909092,110.46452055455832,53836000
2022-05-13,115.09920501708984,116.90875017939355,112.67375572924637,113.594142514748,35038000
2022-05-16,113.50687408447266,115.2177324454328,112.95593136795685,114.01318748987721,25990000
2022-05-17,115.51824188232422,115.94174359590812,113.92838521355479,115.88272969753332,23054000
2022-05-18,110.98222351074219,114.45403235058096,110.64104162864625,114.05730975978481,35126000
2022-05-19,109.4791488647461,112.08362213791699,109.09829397497361,110.5180627695379,34144000
2022-05-20,108.01525115966797,111.26390609492667,104.92926089526213,111.03330620451212,48962000
2022-05-23,110.57410430908203,111.22819834582448,107.84962051186193,108.68918571926903,37184000
2022-05-24,105.1013412475586,105.58583938493665,101.04932840845038,104.90496623527923,76780000
2022-05-25,104.93769073486328,105.62699334651613,103.0051614939558,104.12490462445021,40258000
